url,product_id,title,price,scraped,rating,timestamp
https://www.amazon.in/Bfit-Gen-Color-Touchscreen-Temperature/dp/B08P5R5DZ4/ref=zg_bs_2563504031_19?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B08P5R5DZ4,"BFIT Gen B1 Touchscreen Unisex Stainless Steel case smartwatch with HRM, Temperature Measurement, and Upto 15 Days Active Battery Life","₹1,764.00",1,132 ratings,2021-09-25 19:13:32.415626
https://www.amazon.in/Acnos-Brown-Black-Analog-Watches/dp/B07TY75QP6/ref=zg_bs_2563504031_14?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07TY75QP6,Acnos Analogue Men's Watch (Pack of 3) (Multicolored Dial Multicolored Colored Strap),₹369.00,1,"2,282 ratings",2021-09-25 19:13:37.096248
https://www.amazon.in/Metallic-Square-Multi-Functional-Automatic-Digital/dp/B099J2ZLZF/ref=zg_bs_2563504031_21?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B099J2ZLZF,"Metallic Blue Square LED Multi-Functional Automatic Sports Watch for Men's Kids Watch for Boys, Girls, Women- Watch for Men led Digital Digital Watch - for Men & Women (Black)",₹88.00,1,38 ratings,2021-09-25 19:13:41.738069
https://www.amazon.in/Timewear-Military-Analogue-Digital-Sports/dp/B07PJXJKJS/ref=zg_bs_2563504031_1?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07PJXJKJS,TIMEWEAR Digital Men's Watch,,1,"11,844 ratings",2021-09-25 19:13:46.450834
https://www.amazon.in/Vills-Laurrens-Black-Wrist-VL-1114/dp/B08B3FT6X4/ref=zg_bs_2563504031_50?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B08B3FT6X4,VILLS LAURRENS Analogue Men's Watch (Black Dial),,1,"1,840 ratings",2021-09-25 19:13:50.877584
https://www.amazon.in/Watch-Company-Digital-Unisex-Birthday/dp/B0972HYQS3/ref=zg_bs_2563504031_17?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B0972HYQS3,The Watch Company Digital Black Dial Led Watch for Kids Unisex Birthday Gift Digital Watch - for Boys & Girls,₹79.00,1,47 ratings,2021-09-25 19:13:55.796903
https://www.amazon.in/Fastrack-Casual-Analog-White-Watch-NJ3114PP01C/dp/B00NLASVBQ/ref=zg_bs_2563504031_45?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B00NLASVBQ,Fastrack Casual Analog White Dial Men's Watch NM3114PP01/NN3114PP01,"₹1,050.00",1,"3,203 ratings",2021-09-25 19:14:00.621192
https://www.amazon.in/SELLORIA-Shock-Digital-Watch-Years/dp/B08X6LNL9Z/ref=zg_bs_2563504031_48?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B08X6LNL9Z,SELLORIA S Shock Digital Kids Watch for Boys [7-30 Years],,1,16 ratings,2021-09-25 19:14:05.287861
https://www.amazon.in/Sonata-Super-Fibre-Analog-Watch-NH7930PP01C/dp/B00ECWG1NC/ref=zg_bs_2563504031_11?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B00ECWG1NC,SF Analog Black Round Dial Men's Casual Watch-NL7930PP01,₹599.00,1,"6,146 ratings",2021-09-25 19:14:10.941027
https://www.amazon.in/Black-Digital-led-Watch-Girls/dp/B098TGS6ZF/ref=zg_bs_2563504031_26?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B098TGS6ZF,"TRON Black Digital led Watch for Boys, Men,Girls",₹92.00,1,80 ratings,2021-09-25 19:14:16.213854
https://www.amazon.in/Green-Multicolor-Sports-Digital-Watch/dp/B07HVLQKD1/ref=zg_bs_2563504031_44?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07HVLQKD1,"Emartos Fashion Digital Men's & Boy's Watch (Black Dial, Green Colored Strap)",,1,"1,402 ratings",2021-09-25 19:14:21.441571
https://www.amazon.in/Digital-Shockproof-Multi-Functional-Automatic-Waterproof/dp/B09BFZLX2T/ref=zg_bs_2563504031_37?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B09BFZLX2T,Frozil Digital Watch with Square Led Shockproof Multi-Functional Automatic Black Color Strap Waterproof Digital Sports Watch for Men's Kids Watch for Boys Watch for Men Pack of 2,,1,25 ratings,2021-09-25 19:14:26.383624
https://www.amazon.in/Lorenz-Analogue-Wayfarer-Sunglasses-CM-103SN/dp/B07BZ1DMFY/ref=zg_bs_2563504031_18?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07BZ1DMFY,Lorenz Analogue Black Dial Men's Watch & Wayfarer Sunglasses Combo for Men |Gift Combo Set for Men & Boys (CM-103SN),,1,680 ratings,2021-09-25 19:14:31.306792
https://www.amazon.in/PIRASO-Analog-Stunning-Stainless-Display/dp/B08PSFHS5Y/ref=zg_bs_2563504031_4?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B08PSFHS5Y,PIRASO Analogue Classy Look Blue Dial and Brown Chain Watch for Men Boys,,1,905 ratings,2021-09-25 19:14:36.058131
https://www.amazon.in/Espoir-Analog-Brown-Dial-Watch-LS5098-2/dp/B07G9FZBN8/ref=zg_bs_2563504031_46?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07G9FZBN8,Espoir Analogue Men's & Boy's Watch,₹227.00,1,"5,162 ratings",2021-09-25 19:14:41.681767
https://www.amazon.in/Vills-Laurrens-VL-1114-Stunning-Black/dp/B07GL4RYMC/ref=zg_bs_2563504031_12?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07GL4RYMC,VILLS LAURRENS Analogue Men's Watch (Black Dial Black Colored Strap),,1,"3,601 ratings",2021-09-25 19:14:45.756448
https://www.amazon.in/SWADESI-STUFF-Silicon-Stylish-Designer/dp/B0989HT44R/ref=zg_bs_2563504031_25?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B0989HT44R,SWADESI STUFF Square Multi DIAL Analog Silicon Strap ADDI Stylish Designer Analog Watch - for Boys,,1,362 ratings,2021-09-25 19:14:50.491443
https://www.amazon.in/LORENZ-Brown-Watch-Wallet-Combo/dp/B07BZFBTH5/ref=zg_bs_2563504031_29?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07BZFBTH5,LORENZ Brown Watch and Wallet Combo for Men,,1,"1,784 ratings",2021-09-25 19:14:55.196196
https://www.amazon.in/Acnos-Stylist-Analog-Watch-Combo/dp/B07TY76N4F/ref=zg_bs_2563504031_43?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07TY76N4F,Acnos Analogue Men's Watch Multicolored Dial Multicolored Colored Strap (Pack of 3),₹379.00,1,"4,377 ratings",2021-09-25 19:15:00.165629
https://www.amazon.in/Decode-Analogue-Black-Dial-Watch/dp/B078X1ZVNZ/ref=zg_bs_2563504031_24?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B078X1ZVNZ,Decode Matrix Analogue Men's Watch (Black Dial Black Colored Strap),,1,"1,326 ratings",2021-09-25 19:15:04.719594
https://www.amazon.in/CURREN-Analogue-Black-Watch-Cur007/dp/B078J49Y1F/ref=zg_bs_2563504031_36?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B078J49Y1F,CURREN Analogue Men's Watch(Black Dial & Black Colored Strap)-CUR35,₹549.00,1,494 ratings,2021-09-25 19:15:09.920024
https://www.amazon.in/Sonata-Digital-Grey-Dial-Watch-NK7982PP04/dp/B00B81QJBO/ref=zg_bs_2563504031_22?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B00B81QJBO,SF Venus Digital Digital Grey Round Dial Men's Sport Watch-NM7982PP04,₹405.00,1,"6,199 ratings",2021-09-25 19:15:14.526724
https://www.amazon.in/WRIGHTRACK-Generation-Digital-Square-Calendar/dp/B09G77DLBY/ref=zg_bs_2563504031_8?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B09G77DLBY,"WRIGHTRACK New Generation Digital Square Black Dial Day Date Calendar Red LED Watch for Boys, Girls & Kids",,1,11 ratings,2021-09-25 19:15:20.614329
https://www.amazon.in/Casio-Vintage-Digital-Black-Watch/dp/B00HFPIIOI/ref=zg_bs_2563504031_30?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B00HFPIIOI,Casio Youth Series Digital Black Dial Unisex Watch - F-91W-1Q(D002),₹895.00,1,"4,768 ratings",2021-09-25 19:15:24.972579
https://www.amazon.in/Swadesi-Stuff-Multi-Color-Digital/dp/B0993NCXMX/ref=zg_bs_2563504031_6?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B0993NCXMX,"SWADESI STUFF Digital Boy's Watch (Black Dial, Multicolored Strap)",,1,"2,238 ratings",2021-09-25 19:15:30.498446
https://www.amazon.in/TIMEWEAR-Functioning-White-Chain-Watch/dp/B07MDGSP8F/ref=zg_bs_2563504031_3?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07MDGSP8F,TIMEWEAR Analog Day Date Functioning Stainless Steel Chain Watch for Men,,1,"3,117 ratings",2021-09-25 19:15:35.134380
https://www.amazon.in/Shocknshop-Digital-Sports-Functional-315RED/dp/B08X1HCVWF/ref=zg_bs_2563504031_10?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B08X1HCVWF,Shocknshop Digital Sports Multi Functional Black Dial Watch for Mens Boys -315RED,₹325.00,1,388 ratings,2021-09-25 19:15:39.896933
https://www.amazon.in/Swadesi-Amazing-Spider-Stylish-Analog/dp/B07PRVFXGQ/ref=zg_bs_2563504031_28?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07PRVFXGQ,SWADESI STUFF Analogue Multicolour Dial Boy's & Girl's Watch,₹199.00,1,"1,582 ratings",2021-09-25 19:15:44.674509
https://www.amazon.in/Mens-Watch-Black-Colored-Strap/dp/B08FBFNFQZ/ref=zg_bs_2563504031_41?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B08FBFNFQZ,Decode Analogue Men's Watch (Black Dial Black Colored Strap),,1,352 ratings,2021-09-25 19:15:49.018819
https://www.amazon.in/SWADESI-STUFF-Digital-Multicolored-Colored/dp/B083L7W4SJ/ref=zg_bs_2563504031_15?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B083L7W4SJ,"SWADESI STUFF Digital Boy's Watch (Multicolored Dial, Multicolored Strap)",,1,"2,036 ratings",2021-09-25 19:15:53.493213
https://www.amazon.in/Lorenz-Wallet-Wayfarer-Sunglasses-CM-1062SN-WL-BLK/dp/B07H7VD5XD/ref=zg_bs_2563504031_31?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07H7VD5XD,"Lorenz Combo of Black Watch, Wallet and Black Sunglasses for Men",,1,"1,013 ratings",2021-09-25 19:15:58.046753
https://www.amazon.in/Fastrack-Analog-Silver-Dial-Watch-3229SM03/dp/B081RMS4KM/ref=zg_bs_2563504031_32?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B081RMS4KM,Fastrack Analog Silver men Watch 3229SM03 / 3229SM03,,1,336 ratings,2021-09-25 19:16:02.520483
https://www.amazon.in/SELLORIA-Digital-Silicone-Bracelet-Watches/dp/B0844GJT7Q/ref=zg_bs_2563504031_16?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B0844GJT7Q,SELLORIA Digital Unisex-Child Watch (Black Dial) (Pack of 2),,1,"1,090 ratings",2021-09-25 19:16:07.333565
https://www.amazon.in/Redux-Analogue-Blue-Watch-RWS0216S/dp/B07KVZD6XM/ref=zg_bs_2563504031_7?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07KVZD6XM,Redux Analog Linear Designer Dial Men’s & Boy's Watch,,1,"13,482 ratings",2021-09-25 19:16:11.992727
https://www.amazon.in/WRIGHTRACK-Exclusive-Movement-Analogue-WT516/dp/B07MFJN3D7/ref=zg_bs_2563504031_47?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07MFJN3D7,WRIGHTRACK Analogue Men's Watch (White Dial Brown Colored Strap),₹395.00,1,"1,417 ratings",2021-09-25 19:16:16.301896
https://www.amazon.in/Swisstone-BRW385-BRWN-Brown-Leather-Strap/dp/B07H3489LV/ref=zg_bs_2563504031_42?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V&smid=A2BURQ2IK0ITXD,B07H3489LV,SWISSTONE Analogue Men's Watch (Brown Dial Brown Colored Strap),,1,"3,496 ratings",2021-09-25 19:16:21.444075
https://www.amazon.in/Fastrack-Analog-Black-Unisex-Adult-Watch-38024PP25/dp/B099WNYHY2/ref=zg_bs_2563504031_13?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B099WNYHY2,Fastrack Tees Analog Black Dial Unisex-Adult Watch-38024PP25,₹850.00,1,81 ratings,2021-09-25 19:16:26.033314
https://www.amazon.in/Acnos-Digital-Army-Leather-Watch/dp/B07ST44K87/ref=zg_bs_2563504031_34?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07ST44K87,Acnos Army Shockproof Waterproof Digital Sports Watch for Mens Kids Sports Watch for Boys - Military Army Watch for Men,₹310.00,1,797 ratings,2021-09-25 19:16:30.351517
https://www.amazon.in/Acnos-Brand-Shockproof-Multi-Functional-Waterproof/dp/B08YRTVTSK/ref=zg_bs_2563504031_40?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B08YRTVTSK,Acnos Brand - A Digital Watch with Square LED Shockproof Multi-Functional Automatic 5 Color Army Strap Waterproof Digital Sports Watch for Men's Kids Watch for Boys - Watch for Men,₹399.00,1,437 ratings,2021-09-25 19:16:34.871803
https://www.amazon.in/Timewear-Analog-White-Dial-Watch/dp/B075GV66YV/ref=zg_bs_2563504031_5?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B075GV66YV,TIMEWEAR Analog Two Hands Slim Watch for Men,,1,"5,601 ratings",2021-09-25 19:16:39.607225
https://www.amazon.in/Acnos-Casual-Analogue-Standard-Colored/dp/B08W2T1KVW/ref=zg_bs_2563504031_33?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B08W2T1KVW,Acnos Brand - A Branded Watch 4 Different Dial Black-Blue-Pink-White Stainless Steel Silver Band with Silver braclet and Watch for Women Watch for Girls,₹325.00,1,442 ratings,2021-09-25 19:16:44.075660
https://www.amazon.in/V2A-Military-Digital-Multi-Function-Chronograph/dp/B07TVTVC8Z/ref=zg_bs_2563504031_39?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07TVTVC8Z,V2A Digital Men's & Boy's Watch (Black Dial Black Colored Strap),,1,"1,974 ratings",2021-09-25 19:16:48.741270
https://www.amazon.in/IIK-Collection-Stainless-Analoge-IIK-2052W-DND/dp/B07YC685FW/ref=zg_bs_2563504031_49?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07YC685FW,IIK Collection Round Dial Stainless Steel Bracelet Chain Analogue Day & Date Functioning Watch for Women and Girls,₹399.00,1,683 ratings,2021-09-25 19:16:53.677504
https://www.amazon.in/Mens-Watch-Black-Colored-Strap/dp/B08DFYSGDL/ref=zg_bs_2563504031_38?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B08DFYSGDL,TIMEWEAR Analog Number Dial Leather Strap Watch for Men,,1,"4,478 ratings",2021-09-25 19:17:00.773038
https://www.amazon.in/Maxima-Smartwatch-Monitoring-Customized-Assistance/dp/B091TTTF8W/ref=zg_bs_2563504031_27?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B091TTTF8W,"Maxima Max Pro Smartwatch with SpO2, Upto 15 Day Battery life, Full-touch Ultra Bright Display of Upto 380 Nits, 10+ Sports Mode, Continuous Heart Rate Monitoring & Unlimited Customized Watch Faces","₹2,999.00",1,851 ratings,2021-09-25 19:17:06.078830
https://www.amazon.in/Helix-Metalfit-smartwatch-feature-Activity/dp/B09CPLJKK7/ref=zg_bs_2563504031_2?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B09CPLJKK7,"Helix Timex Metalfit SPO2 smartwatch with Full Metal Body and Touch to Wake Feature, HRM, Sleep & Activity Tracker, 10 Days Battery and Female Health Monitor",,1,1 rating,2021-09-25 19:17:12.201222
https://www.amazon.in/Sylvi-Business-Military-SY-3022-Analog-Digital/dp/B09FK823L6/ref=zg_bs_2563504031_9?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B09FK823L6,Sylvi Business Watch Mens Luxury Brand LED Digital Watches Sports Military Brown SY-3022 Analog-Digital Watch - for Men,"₹1,049.00",1,154 ratings,2021-09-25 19:17:16.766393
https://www.amazon.in/RUSTET-Analogue-Digital-Multi-Function-Chronograph-Sports/dp/B0863NSCTX/ref=zg_bs_2563504031_23?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B0863NSCTX,RUSTET Analogue - Digital Men's Watch (Black Dial Black Colored Strap - 1155),,1,418 ratings,2021-09-25 19:17:21.382002
https://www.amazon.in/Timex-Analog-Blue-Dial-Watch-TW00ZR262E/dp/B07H3K85H5/ref=zg_bs_2563504031_20?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B07H3K85H5,Timex Analog Blue Dial Men's Watch-TW00ZR262E,,1,"5,439 ratings",2021-09-25 19:17:26.416299
https://www.amazon.in/Swisstyle-Anolog-Black-Dial-Watch-SS-GR06612-BLK-CH/dp/B078HLGKJW/ref=zg_bs_2563504031_35?_encoding=UTF8&psc=1&refRID=4PR8YHZC2A2NTN9S5S7V,B078HLGKJW,SWISSTYLE Analogue Men's Watch (Black Dial Black Colored Strap),,1,"2,533 ratings",2021-09-25 19:17:30.773734
